rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
2,3,1,1,3,6.81874,1.55868e-05,0.294015,355.981,5598570608,6008257968,3663986,3932106,1.01127,1.01127,121,121,57.1097,1.07727e+06,ns3::ThompsonSamplingWifiManager,4,0
2,4,1,1,3,14.87,2.15113e-05,0.323432,325.206,5114830256,6008257968,3347402,3932106,1.00496,1.00496,121,121,72.007,1.08266e+06,ns3::ThompsonSamplingWifiManager,4,0
2,1,1,1,3,52.0757,0.000242654,1.48017,51.2863,806547160,1682959064,527845,1101413,1.0174,1.0174,121,121,128.083,781298,ns3::ThompsonSamplingWifiManager,5,0
2,2,1,1,3,86.6566,0.000386233,1.56212,50.9788,801706456,6008257968,524677,3932106,1.01211,1.01211,120.994,120.994,202.647,819607,ns3::ThompsonSamplingWifiManager,5,0
2,3,1,1,3,6.84737,1.55985e-05,0.29499,355.873,5596850080,6008257968,3662860,3932106,1.01175,1.01175,121,121,57.1352,1.08051e+06,ns3::ThompsonSamplingWifiManager,5,0
2,4,1,1,3,24.0036,2.18467e-05,0.237171,490.983,7721769392,10160701872,5053514,6649674,1.01137,1.01137,121,121,110.403,1.19854e+06,ns3::ThompsonSamplingWifiManager,5,0
2,1,1,1,3,51.5041,0.000131367,0.959094,98.4607,1548437000,3192924080,1013375,2089610,1.01322,1.01322,120.996,120.996,133.124,971921,ns3::ThompsonSamplingWifiManager,6,0
2,2,1,1,3,74.4035,0.000173475,0.969262,97.7862,1537901440,6008257968,1006480,3932106,1.0111,1.0111,121,121,174.599,975543,ns3::ThompsonSamplingWifiManager,6,0
2,3,1,1,3,6.83664,1.56021e-05,0.292261,355.914,5597494896,6008257968,3663282,3932106,1.01156,1.01156,121,121,57.1547,1.07064e+06,ns3::ThompsonSamplingWifiManager,6,0
2,4,1,1,3,22.3628,2.08304e-05,0.232425,501.584,7888480304,10160701872,5162618,6649674,1.01137,1.01137,121,121,107.539,1.19992e+06,ns3::ThompsonSamplingWifiManager,6,0
