rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
1,4,1,1,3,85.3127,0.00102192,2.99726,16.0629,251796064,1714380856,164788,1121977,1.40361,1.40361,120.999,120.999,168.399,493912,ns3::ThompsonSamplingWifiManager,7,0
1,5,1,1,3,84.8832,0.00111115,2.86493,16.5424,259159496,1714380856,169607,1121977,1.47532,1.47532,121,121,188.457,485913,ns3::ThompsonSamplingWifiManager,7,0
1,6,1,1,3,99.503,0.00560725,3.90151,0.546755,8520128,1714380856,5576,1121977,2.06802,2.06802,120.957,120.957,31.2604,21754.8,ns3::ThompsonSamplingWifiManager,7,0
1,7,1,1,3,69.5502,0.000308445,2.04997,33.1926,522025920,1714380856,341640,1121977,1.00894,1.00894,120.998,120.998,105.377,700350,ns3::ThompsonSamplingWifiManager,7,0
1,8,1,1,3,69.6344,0.000491851,2.03809,33.1025,520581960,1714380856,340695,1121977,1.01731,1.01731,121,121,167.571,694368,ns3::ThompsonSamplingWifiManager,7,0
1,9,1,1,3,98.6077,0.00271842,3.81517,1.54991,23868888,1714380856,15621,1121977,1.91062,1.91062,119.405,119.405,42.4617,59596.7,ns3::ThompsonSamplingWifiManager,7,0
1,10,1,1,3,76.9474,0.000517762,2.41365,25.1294,395209560,1714380856,258645,1121977,1.01233,1.01233,121,121,133.916,624279,ns3::ThompsonSamplingWifiManager,7,0
1,11,1,1,3,67.6009,0.000444719,1.95827,35.3203,555443280,1714380856,363510,1121977,1.01653,1.01653,120.996,120.996,161.659,711849,ns3::ThompsonSamplingWifiManager,7,0
1,12,1,1,3,91.9476,0.001712,3.12216,8.82658,138048688,1714380856,90346,1121977,1.10689,1.10689,120.432,120.432,154.67,282075,ns3::ThompsonSamplingWifiManager,7,0
1,1,1,1,3,84.3935,0.000945257,2.88649,17.0132,267554328,1714380856,175101,1121977,1.01737,1.01737,120.999,120.999,165.514,505428,ns3::ThompsonSamplingWifiManager,8,0
1,2,1,1,3,83.7265,0.00103075,2.73614,17.743,278989880,1714380856,182585,1121977,1.03583,1.03583,121,121,188.198,499578,ns3::ThompsonSamplingWifiManager,8,0
1,3,1,1,3,99.0572,0.00376498,3.22435,1.05935,16163184,1714380856,10578,1121977,2.5762,2.5762,118.983,118.983,39.8222,34107.2,ns3::ThompsonSamplingWifiManager,8,0
1,4,1,1,3,100,0,0,0,0,1714380856,0,1121977,0,0,0,0,0,0,ns3::ThompsonSamplingWifiManager,8,0
1,5,1,1,3,85.7985,0.00103438,3.02332,15.8597,243468464,1714380856,159338,1121977,3.86339,3.86339,120.985,120.985,164.816,481730,ns3::ThompsonSamplingWifiManager,8,0
1,6,1,1,3,85.0993,0.00112221,2.85662,16.6483,255454096,1714380856,167182,1121977,3.90816,3.90816,120.974,120.974,187.613,477576,ns3::ThompsonSamplingWifiManager,8,0
1,7,1,1,3,99.3931,0.00496073,3.78025,0.684862,10404152,1714380856,6809,1121977,4.16862,4.16862,120.071,120.071,33.7726,25739.8,ns3::ThompsonSamplingWifiManager,8,0
