rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum
407456,9,10,1,3,34.73,0.00168021,0.419168,8.65097,129652328,198640000,84851,130000,1.02732,1.02732,120.924,120.924,142.566,35566.8
407456,10,10,1,3,36.7592,0.00168547,0.417249,8.38775,125621464,198640000,82213,130000,1.08715,1.08715,120.901,120.901,138.566,34303.3
407456,1,11,1,2,40.7169,0.00182388,0.389826,7.14493,107054736,180582096,70062,118182,1.02304,1.02304,120.89,120.89,127.783,27312
407456,2,11,1,2,37.2476,0.00182402,0.378772,7.55658,113319536,180582096,74162,118182,1.03085,1.03085,121,121,135.271,28090.5
407456,3,11,1,2,39.1269,0.00181952,0.387259,7.32911,109925848,180582096,71941,118182,1.01042,1.01042,120.999,120.999,130.896,27859.8
407456,4,11,1,2,45.3682,0.00182554,0.396017,6.58418,98655320,180582096,64565,118182,1.01634,1.01634,120.886,120.886,117.864,25568.9
407456,5,11,1,2,40.6458,0.00182248,0.401642,7.16084,107183088,180582096,70146,118182,1.02328,1.02328,120.767,120.767,127.838,28173.6
407456,6,11,1,2,42.4244,0.00182465,0.392497,6.93901,103971232,180582096,68044,118182,1.08443,1.08443,120.953,120.953,124.154,26707.1
407456,7,11,1,2,40.3116,0.00182328,0.371801,7.18935,107786648,180582096,70541,118182,1.03576,1.03576,120.976,120.976,128.614,26227.2
407456,8,11,1,2,38.4712,0.00182264,0.379482,7.41009,111110048,180582096,72716,118182,1.02809,1.02809,120.984,120.984,132.533,27594.4
407456,9,11,1,2,38.219,0.00182328,0.376621,7.4418,111565392,180582096,73014,118182,1.01547,1.01547,120.949,120.949,133.123,27498.6
407456,10,11,1,2,41.1052,0.00182446,0.4066,7.0944,106353384,180582096,69603,118182,1.03109,1.03109,120.96,120.96,126.986,28300.6
407456,11,11,1,2,41.244,0.00182032,0.394817,7.10421,106102792,180582096,69439,118182,1.034,1.034,120.516,120.516,126.399,27415.7
407456,1,13,1,1,43.066,0.0021851,0.363895,5.81993,86995152,152800000,56934,100000,1.19202,1.19202,120.774,120.774,124.404,20718
407456,2,13,1,1,42.798,0.00218138,0.370097,5.83857,87404656,152800000,57202,100000,1.05892,1.05892,120.821,120.821,124.777,21170.3
407456,3,13,1,1,47.179,0.00218652,0.3883,5.39109,80710488,152800000,52821,100000,1.03698,1.03698,120.806,120.806,115.492,20510.4
407456,4,13,1,1,45.731,0.00218439,0.39458,5.53115,82923032,152800000,54269,100000,1.06378,1.06378,121,121,118.543,21413.5
407456,5,13,1,1,44.737,0.00218451,0.381638,5.63576,84441864,152800000,55263,100000,1.12127,1.12127,120.987,120.987,120.72,21090.5
407456,6,13,1,1,42.912,0.00218195,0.364254,5.86056,87230464,152800000,57088,100000,1.04842,1.04842,120.123,120.123,124.561,20794.5
407456,7,13,1,1,41.82,0.00218641,0.373943,5.95299,88899040,152800000,58180,100000,1.18281,1.18281,120.651,120.651,127.203,21756
407456,8,13,1,1,41.19,0.0021876,0.364926,6.0141,89861680,152800000,58810,100000,1.20341,1.20341,120.738,120.738,128.65,21461.3
407456,9,13,1,1,41.019,0.00218267,0.357964,6.02171,90122968,152800000,58981,100000,1.09754,1.09754,120.828,120.828,128.734,21113.1
407456,10,13,1,1,46.646,0.00218813,0.3842,5.43797,81524912,152800000,53354,100000,1.03414,1.03414,120.968,120.968,116.744,20498.6
407456,11,13,1,1,44.038,0.00218555,0.375409,5.70477,85509936,152800000,55962,100000,1.05106,1.05106,120.965,120.965,122.306,21008.6
407456,12,13,1,1,43.428,0.00218727,0.367752,5.76992,86442016,152800000,56572,100000,1.13941,1.13941,120.991,120.991,123.736,20804.5
407456,13,13,1,1,42.093,0.00217924,0.366623,5.90296,88481896,152800000,57907,100000,1.06807,1.06807,120.983,120.983,126.191,21230.1
407456,1,12,1,2,41.7422,0.00199942,0.378611,6.44474,96436664,165534352,63113,108334,1.05109,1.05109,120.76,120.76,126.187,23895.3
407456,2,12,1,2,43.8976,0.00200375,0.379519,6.19262,92868784,165534352,60778,108334,1.02651,1.02651,121,121,121.782,23066.4
407456,3,12,1,2,43.4203,0.00199542,0.391222,6.27603,93658760,165534352,61295,108334,1.59837,1.59837,120.984,120.984,122.307,23979.9
407456,4,12,1,2,41.0794,0.00200317,0.374546,6.50914,97533768,165534352,63831,108334,1.02887,1.02887,120.902,120.902,127.862,23907.6
407456,5,12,1,2,43.2394,0.00200387,0.379462,6.2674,93958248,165534352,61491,108334,1.04404,1.04404,120.977,120.977,123.218,23333.5
407456,6,12,1,2,40.5182,0.00200182,0.383741,6.57685,98462792,165534352,64439,108334,1.19575,1.19575,120.965,120.965,128.993,24727.9
407456,7,12,1,2,42.0302,0.00200172,0.383494,6.40198,95959928,165534352,62801,108334,1.01933,1.01933,120.932,120.932,125.708,24083.8
407456,8,12,1,2,44.7163,0.00200152,0.393897,6.11016,91513448,165534352,59891,108334,1.02865,1.02865,120.847,120.847,119.871,23590.9
407456,9,12,1,2,44.7274,0.00200417,0.388097,6.11643,91495112,165534352,59879,108334,1.14186,1.14186,120.813,120.813,120.006,23238.9
407456,10,12,1,2,42.7253,0.00200186,0.388638,6.32749,94809344,165534352,62048,108334,1.03932,1.03932,120.909,120.909,124.21,24114.2
407456,11,12,1,2,42.5582,0.00200163,0.375536,6.34347,95085912,165534352,62229,108334,1.03283,1.03283,120.949,120.949,124.557,23369.2
407456,12,12,1,2,41.0813,0.00200116,0.374455,6.51729,97530712,165534352,63829,108334,1.1553,1.1553,120.875,120.875,127.73,23901.1
407456,1,11,1,3,30.3913,0.00182464,0.357459,8.40371,125700920,180582096,82265,118182,1.17708,1.17708,120.839,120.839,150.102,29406.3
407456,2,11,1,3,29.6077,0.0018201,0.33271,8.48383,127115848,180582096,83191,118182,1.0412,1.0412,120.908,120.908,151.414,27678.5
407456,3,11,1,3,100,0,0,0,0,180582096,0,118182,0,0,0,0,0,0
407456,4,11,1,3,27.956,0.00182233,0.331435,8.67848,130098504,180582096,85143,118182,1.03567,1.03567,120.963,120.963,155.157,28219.3
407456,5,11,1,3,27.2182,0.00182097,0.32071,8.76967,131430920,180582096,86015,118182,1.0155,1.0155,120.911,120.911,156.629,27585.9
407456,6,11,1,3,32.7046,0.001823,0.364726,8.10625,121523368,180582096,79531,118182,1.05136,1.05136,120.982,120.982,144.984,29007
407456,7,11,1,3,30.3278,0.00182106,0.34618,8.39272,125815520,180582096,82340,118182,1.03857,1.03857,120.967,120.967,149.944,28504.4
407456,8,11,1,3,30.1425,0.00181953,0.328533,8.42964,126150152,180582096,82559,118182,1.02772,1.02772,120.748,120.748,150.217,27123.4
407456,9,11,1,3,30.6993,0.00182046,0.345253,8.34603,125144728,180582096,81901,118182,1.04141,1.04141,120.998,120.998,149.095,28276.6
407456,10,11,1,3,30.8321,0.00182163,0.350471,8.32861,124904832,180582096,81744,118182,1.02327,1.02327,121,121,148.905,28648.9
407456,11,11,1,3,29.5003,0.00181879,0.350765,8.4929,127309904,180582096,83318,118182,1.027,1.027,120.948,120.948,151.536,29225.1
407456,1,14,1,1,46.3202,0.00236757,0.378324,5.10153,76164688,141887024,49846,92858,1.13821,1.13821,120.576,120.576,118.011,18857.9
407456,2,14,1,1,44.9967,0.00236306,0.366836,5.20617,78042600,141887024,51075,92858,1.06425,1.06425,120.988,120.988,120.691,18736.1
407456,3,14,1,1,42.789,0.00236645,0.36426,5.42936,81175000,141887024,53125,92858,1.14601,1.14601,120.755,120.755,125.715,19351.3
407456,4,14,1,1,43.671,0.00236652,0.350554,5.33062,79923568,141887024,52306,92858,1.03336,1.03336,120.98,120.98,123.781,18336.1
407456,5,14,1,1,47.3928,0.00236861,0.382598,4.98429,74642800,141887024,48850,92858,1.1302,1.1302,120.935,120.935,115.704,18689.9
407456,6,14,1,1,42.5671,0.00235998,0.367526,5.4659,81489768,141887024,53331,92858,1.08515,1.08515,120.355,120.355,125.858,19600.5
407456,7,14,1,1,43.9951,0.00236936,0.36978,5.30187,79463640,141887024,52005,92858,1.09713,1.09713,121,121,123.216,19230.4
407456,8,14,1,1,43.8961,0.00235842,0.380932,5.31167,79604216,141887024,52097,92858,1.03748,1.03748,120.931,120.931,122.864,19845.4
407456,9,14,1,1,47.8936,0.00236784,0.380589,4.93411,73932280,141887024,48385,92858,1.10469,1.10469,120.976,120.976,114.566,18414.8
407456,10,14,1,1,48.8509,0.00236522,0.374884,4.86227,72573888,141887024,47496,92858,1.29527,1.29527,120.703,120.703,112.336,17805.5
407456,11,14,1,1,46.836,0.0023658,0.373681,5.03603,75432776,141887024,49367,92858,1.04282,1.04282,120.872,120.872,116.79,18447.5
407456,12,14,1,1,46.5173,0.00236896,0.384865,5.07621,75885064,141887024,49663,92858,1.15767,1.15767,120.751,120.751,117.647,19113.5
407456,13,14,1,1,46.3913,0.0023683,0.376616,5.081,76063840,141887024,49780,92858,1.16104,1.16104,120.923,120.923,117.891,18748
407456,14,14,1,1,48.3146,0.00236731,0.380859,4.90557,73334832,141887024,47994,92858,1.05399,1.05399,120.648,120.648,113.615,18278.9
407456,1,13,1,2,39.067,0.00218368,0.36046,6.22648,93105624,152800000,60933,100000,1.04753,1.04753,120.673,120.673,133.056,21963.9
407456,2,13,1,2,34.947,0.00218432,0.340724,6.6299,99400984,152800000,65053,100000,1.05508,1.05508,120.998,120.998,142.094,22165.1
407456,3,13,1,2,100,0,0,0,0,152800000,0,100000,0,0,0,0,0,0
407456,4,13,1,2,35.367,0.00217969,0.324236,6.58595,98759224,152800000,64633,100000,1.01779,1.01779,120.981,120.981,140.878,20956.4
407456,5,13,1,2,38.445,0.00217896,0.360857,6.27613,94056040,152800000,61555,100000,1.02396,1.02396,120.914,120.914,134.124,22212.5
407456,6,13,1,2,38.341,0.00217839,0.357628,6.29073,94214952,152800000,61659,100000,1.04349,1.04349,120.858,120.858,134.315,22051
407456,7,13,1,2,37.331,0.00218416,0.33611,6.39039,95758232,152800000,62669,100000,1.029,1.029,120.907,120.907,136.877,21063.7
407456,8,13,1,2,38.167,0.00218469,0.366809,6.30455,94480824,152800000,61833,100000,1.0638,1.0638,120.953,120.953,135.084,22680.9
407456,9,13,1,2,33.268,0.00217848,0.332121,6.80742,101966496,152800000,66732,100000,1.03554,1.03554,120.865,120.865,145.372,22163.1
407456,10,13,1,2,31.359,0.00217866,0.329662,6.99713,104883448,152800000,68641,100000,1.03325,1.03325,120.949,120.949,149.543,22628.3
407456,11,13,1,2,37.278,0.00218069,0.353865,6.41878,95839216,152800000,62722,100000,1.21283,1.21283,120.661,120.661,136.775,22195.1
407456,12,13,1,2,35.081,0.00218321,0.348787,6.61524,99196232,152800000,64919,100000,1.03915,1.03915,121,121,141.73,22642.9
407456,13,13,1,2,39.453,0.00218052,0.3506,6.1705,92515816,152800000,60547,100000,1.03114,1.03114,120.977,120.977,132.022,21227.8
407456,1,12,1,3,38.409,0.00200343,0.353919,6.80141,101954272,165534352,66724,108334,1.033,1.033,120.954,120.954,133.675,23614.9
407456,2,12,1,3,42.0394,0.0020019,0.374415,6.39833,95944648,165534352,62791,108334,1.01497,1.01497,120.977,120.977,125.699,23509.9
407456,3,12,1,3,40.4822,0.00200234,0.355376,6.5793,98522384,165534352,64478,108334,1.03438,1.03438,120.831,120.831,129.105,22913.9
407456,4,12,1,3,44.432,0.00199673,0.388615,6.15938,91984072,165534352,60199,108334,1.47841,1.47841,120.95,120.95,120.199,23394.2
407456,5,12,1,3,43.7527,0.00199787,0.386714,6.21355,93108680,165534352,60935,108334,1.01949,1.01949,120.898,120.898,121.738,23564.4
407456,6,12,1,3,43.9179,0.00199091,0.381634,6.26093,92835168,165534352,60756,108334,2.1116,2.1116,120.733,120.733,120.958,23186.6
407456,7,12,1,3,40.7388,0.00200268,0.355067,6.54258,98097600,165534352,64200,108334,1.03107,1.03107,120.981,120.981,128.57,22795.3
407456,8,12,1,3,43.64,0.00200305,0.386418,6.223,93295096,165534352,61057,108334,1.06382,1.06382,121,121,122.298,23593.5
407456,9,12,1,3,41.984,0.00200298,0.38117,6.41136,96036328,165534352,62851,108334,1.04971,1.04971,120.882,120.882,125.887,23956.9
407456,10,12,1,3,41.6176,0.0020001,0.380905,6.44518,96642944,165534352,63248,108334,1.03872,1.03872,120.996,120.996,126.501,24091.5
407456,11,12,1,3,41.2548,0.00200313,0.364138,6.494,97243448,165534352,63641,108334,1.03202,1.03202,120.827,120.827,127.479,23174.1
407456,12,12,1,3,41.6407,0.00199816,0.38006,6.47229,96604744,165534352,63223,108334,1.01343,1.01343,120.421,120.421,126.328,24028.6
407456,1,15,1,1,48.001,0.00255158,0.382339,4.59906,68860848,132427176,45066,86667,1.10827,1.10827,120.891,120.891,114.987,17230.5
407456,2,15,1,1,47.0387,0.00254812,0.364007,4.68743,70135200,132427176,45900,86667,1.18759,1.18759,120.887,120.887,116.956,16707.9
407456,3,15,1,1,49.0613,0.00254956,0.381276,4.50819,67456616,132427176,44147,86667,1.09747,1.09747,120.802,120.802,112.553,16832.2
407456,4,15,1,1,42.0102,0.00254778,0.36068,5.12289,76794224,132427176,50258,86667,1.04602,1.04602,120.969,120.969,128.044,18127.1
407456,5,15,1,1,47.5787,0.00254776,0.385367,4.64191,69420096,132427176,45432,86667,1.34707,1.34707,120.988,120.988,115.747,17508
407456,6,15,1,1,48.7556,0.00254899,0.3717,4.53071,67861536,132427176,44412,86667,1.14785,1.14785,120.973,120.973,113.203,16507.9
407456,7,15,1,1,47.6098,0.00254892,0.379363,4.62702,69378840,132427176,45405,86667,1.04555,1.04555,121,121,115.731,17225
407456,8,15,1,1,46.3867,0.00254789,0.363142,4.73853,70998520,132427176,46465,86667,1.07609,1.07609,120.942,120.942,118.385,16873.4
407456,9,15,1,1,50.3156,0.00254735,0.382872,4.40612,65795680,132427176,43060,86667,1.24779,1.24779,120.71,120.71,109.687,16486.5
407456,10,15,1,1,49.1606,0.002548,0.368774,4.5193,67325208,132427176,44061,86667,1.14044,1.14044,120.319,120.319,112.265,16248.6
407456,11,15,1,1,50.2556,0.00255127,0.370048,4.40254,65875136,132427176,43112,86667,1.16677,1.16677,120.871,120.871,109.988,15953.5
407456,12,15,1,1,47.2879,0.00254815,0.367091,4.66057,69805152,132427176,45684,86667,1.0366,1.0366,120.859,120.859,116.407,16770.2
407456,13,15,1,1,47.8464,0.00254219,0.370409,4.6092,69065600,132427176,45200,86667,1.05065,1.05065,120.925,120.925,114.905,16742.5
407456,14,15,1,1,45.7302,0.0025445,0.365466,4.79659,71867952,132427176,47034,86667,1.05191,1.05191,120.917,120.917,119.676,17189.3
407456,15,15,1,1,45.1844,0.00255041,0.365423,4.84297,72590696,132427176,47507,86667,1.08506,1.08506,120.996,120.996,121.16,17360.1
407456,1,14,1,2,49.5434,0.00236772,0.382041,4.77672,71591384,141887024,46853,92858,1.05557,1.05557,120.956,120.956,110.932,17899.8
407456,2,14,1,2,47.4531,0.00236597,0.379024,4.9751,74557232,141887024,48794,92858,1.03645,1.03645,120.925,120.925,115.443,18494.1
407456,3,14,1,2,48.4342,0.00236646,0.383406,4.89717,73165224,141887024,47883,92858,1.02365,1.02365,120.546,120.546,113.311,18358.6
407456,4,14,1,2,47.3433,0.00235866,0.376444,4.99368,74713088,141887024,48896,92858,1.03014,1.03014,120.722,120.722,115.327,18406.6
407456,5,14,1,2,45.617,0.00236569,0.372234,5.15034,77162472,141887024,50499,92858,1.02758,1.02758,120.884,120.884,119.463,18797.4
407456,6,14,1,2,44.1082,0.00236399,0.361611,5.30096,79303200,141887024,51900,92858,1.02991,1.02991,120.711,120.711,122.689,18767.6
407456,7,14,1,2,42.117,0.00236479,0.36822,5.47728,82128472,141887024,53749,92858,1.02782,1.02782,120.983,120.983,127.103,19791.4
407456,8,14,1,2,47.7859,0.00236335,0.37358,4.94144,74085080,141887024,48485,92858,1.0305,1.0305,120.971,120.971,114.585,18113
407456,9,14,1,2,43.9337,0.00236698,0.366088,5.31076,79550736,141887024,52062,92858,1.02252,1.02252,120.856,120.856,123.227,19059.3
407456,10,14,1,2,46.7746,0.00236307,0.369518,5.03871,75519872,141887024,49424,92858,1.08715,1.08715,120.991,120.991,116.79,18263.1
407456,11,14,1,2,46.5291,0.00236377,0.36881,5.06505,75868256,141887024,49652,92858,1.16986,1.16986,121,121,117.363,18312.1
407456,12,14,1,2,46.514,0.00236689,0.373407,5.06538,75889648,141887024,49666,92858,1.05178,1.05178,120.908,120.908,117.552,18545.6
407456,13,14,1,2,43.4384,0.00236651,0.362505,5.36249,80253616,141887024,52522,92858,1.0342,1.0342,120.76,120.76,124.292,19039.5
407456,14,14,1,2,46.2243,0.00236458,0.368652,5.09334,76300680,141887024,49935,92858,1.13489,1.13489,120.979,120.979,118.073,18408.6
407456,1,13,1,3,42.119,0.0021834,0.37364,5.90422,88442168,152800000,57881,100000,1.02307,1.02307,120.859,120.859,126.375,21626.6
407456,2,13,1,3,42.645,0.00218359,0.369199,5.84882,87638440,152800000,57355,100000,1.04209,1.04209,120.914,120.914,125.237,21175.4
407456,3,13,1,3,43.607,0.00218475,0.38494,5.75656,86168504,152800000,56393,100000,1.11646,1.11646,120.866,120.866,123.203,21707.9
407456,4,13,1,3,45.584,0.00218501,0.376395,5.55802,83147648,152800000,54416,100000,1.04232,1.04232,120.722,120.722,118.898,20481.9
407456,5,13,1,3,42.567,0.00218506,0.366005,5.85193,87757624,152800000,57433,100000,1.02915,1.02915,121,121,125.493,21020.8
407456,6,13,1,3,46.003,0.00218615,0.384551,5.50419,82507416,152800000,53997,100000,1.04185,1.04185,120.961,120.961,118.044,20764.6
407456,7,13,1,3,43.713,0.00218183,0.380089,5.73701,86006536,152800000,56287,100000,1.01741,1.01741,120.95,120.95,122.807,21394.1
407456,8,13,1,3,43.072,0.00218574,0.384125,5.80479,86985984,152800000,56928,100000,1.06037,1.06037,120.942,120.942,124.427,21867.4
407456,9,13,1,3,44.822,0.00218478,0.372775,5.62412,84311984,152800000,55178,100000,1.03952,1.03952,120.969,120.969,120.549,20569
407456,10,13,1,3,47.622,0.00218284,0.396729,5.35287,80033584,152800000,52378,100000,1.03929,1.03929,120.651,120.651,114.33,20779.9
407456,11,13,1,3,44.144,0.00218103,0.366278,5.69571,85347968,152800000,55856,100000,1.01684,1.01684,120.894,120.894,121.822,20458.8
407456,12,13,1,3,45.031,0.00218509,0.373147,5.60145,83992632,152800000,54969,100000,1.03711,1.03711,120.996,120.996,120.11,20511.5
407456,13,13,1,3,47.069,0.00218139,0.387791,5.39323,80878568,152800000,52931,100000,1.0289,1.0289,120.999,120.999,115.461,20526.1
407457,1,1,1,1,1.35493,1.4507e-05,0.0560234,130.639,1959479696,1986393888,1282382,1299996,1.00678,1.00678,121,121,18.6034,71843.4
407457,1,1,1,2,1.66954,1.50988e-05,0.060028,130.233,1953230176,1986393888,1278292,1299996,1.01616,1.01616,121,121,19.3006,76733.3
407457,1,1,1,3,1.83285,1.54081e-05,0.0625105,130.015,1949986232,1986393888,1276169,1299996,1.0151,1.0151,121,121,19.6633,79773.9
407457,1,2,1,1,7.10644,0.00021916,0.285204,61.5162,922621680,993203056,603810,650002,1.01577,1.01577,121,121,132.331,172209
407457,2,2,1,1,7.4669,0.000221153,0.275044,61.2747,919041576,993203056,601467,650002,1.00959,1.00959,120.999,120.999,133.016,165430
407456,1,14,1,3,38.0344,0.00236675,0.34952,5.87479,87921120,141887024,57540,92858,1.09113,1.09113,120.818,120.818,136.181,20111.4
407456,2,14,1,3,40.4672,0.00236473,0.364209,5.63308,84469368,141887024,55281,92858,1.02893,1.02893,120.991,120.991,130.723,20133.8
407456,3,14,1,3,100,0,0,0,0,141887024,0,92858,0,0,0,0,0,0
407456,4,14,1,3,37.6995,0.00236292,0.353895,5.8945,88396328,141887024,57851,92858,1.02721,1.02721,120.998,120.998,136.695,20473.2
407456,5,14,1,3,40.4575,0.00236391,0.368456,5.63797,84483120,141887024,55290,92858,1.0674,1.0674,120.945,120.945,130.698,20371.9
407456,6,14,1,3,39.2266,0.00236277,0.362816,5.75706,86229624,141887024,56433,92858,1.08368,1.08368,120.908,120.908,133.336,20474.8
407456,7,14,1,3,42.9408,0.00236574,0.374603,5.40204,80959552,141887024,52984,92858,1.01725,1.01725,120.912,120.912,125.344,19848
407456,8,14,1,3,42.0653,0.00236673,0.355164,5.49623,82201816,141887024,53797,92858,1.06497,1.06497,120.713,120.713,127.321,19106.8
407456,9,14,1,3,41.0659,0.00236438,0.355064,5.58375,83619800,141887024,54725,92858,1.02869,1.02869,120.833,120.833,129.388,19430.9
407456,10,14,1,3,38.4372,0.00235928,0.332951,5.82966,87349648,141887024,57166,92858,1.01982,1.01982,120.889,120.889,134.868,19033.5
407456,11,14,1,3,33.0117,0.00235752,0.324624,6.34117,95047712,141887024,62204,92858,1.02253,1.02253,120.934,120.934,146.645,20192.9
407456,12,14,1,3,37.5563,0.00236336,0.342749,5.90916,88599552,141887024,57984,92858,1.02276,1.02276,120.972,120.972,137.035,19874
407456,13,14,1,3,39.5303,0.00236046,0.358026,5.73908,85798728,141887024,56151,92858,1.03623,1.03623,120.635,120.635,132.54,20103.5
407456,14,14,1,3,38.2584,0.00236382,0.34392,5.86143,87603296,141887024,57332,92858,1.01703,1.01703,120.583,120.583,135.52,19717.6
407457,1,2,1,2,7.94474,0.000223179,0.306016,60.9588,914295608,993203056,598361,650002,1.0113,1.0113,121,121,133.541,183108
407457,2,2,1,2,7.59367,0.000221255,0.27865,61.2055,917782504,993203056,600643,650002,1.01632,1.01632,120.977,120.977,132.895,167369
407457,1,2,1,3,8.46336,0.000225134,0.316004,60.6219,909144720,993203056,594990,650002,1.01724,1.01724,120.993,120.993,133.952,188019
407457,2,2,1,3,7.38859,0.000220446,0.27795,61.328,919819328,993203056,601976,650002,1.01311,1.01311,121,121,132.703,167319
407457,1,3,1,1,12.0339,0.00044627,0.504181,38.8339,582453736,662134352,381187,433334,1.01122,1.01122,121,121,170.112,192187
407457,2,3,1,1,14.1053,0.00045875,0.5759,37.9266,568738408,662134352,372211,433334,1.02971,1.02971,120.996,120.996,170.751,214356
407457,3,3,1,1,10.0807,0.000432211,0.438279,39.7035,595386728,662134352,389651,433334,1.02197,1.02197,120.989,120.989,168.411,170776
407456,1,15,1,2,45.1441,0.00253701,0.352486,4.84418,72644176,132427176,47542,86667,1.02139,1.02139,120.991,120.991,120.612,16757.9
407456,2,15,1,2,49.2598,0.00255883,0.381427,4.48504,67193800,132427176,43975,86667,1.03046,1.03046,120.884,120.884,112.522,16773.3
407456,3,15,1,2,47.1771,0.00254826,0.373711,4.67189,69951840,132427176,45780,86667,1.06532,1.06532,120.849,120.849,116.657,17108.5
407456,4,15,1,2,50.4967,0.00254631,0.37912,4.37201,65555784,132427176,42903,86667,1.03004,1.03004,120.985,120.985,109.242,16265.4
407456,5,15,1,2,46.8494,0.00254003,0.360056,4.70579,70385792,132427176,46064,86667,1.04908,1.04908,120.707,120.707,117.001,16585.6
407456,6,15,1,2,45.8952,0.00254535,0.367414,4.77927,71649448,132427176,46891,86667,1.03297,1.03297,120.967,120.967,119.351,17228.4
407456,7,15,1,2,47.6675,0.00254512,0.360988,4.63485,69302440,132427176,45355,86667,1.02956,1.02956,120.649,120.649,115.431,16372.6
407456,8,15,1,2,51.6448,0.00254745,0.370846,4.29663,64035424,132427176,41908,86667,1.02341,1.02341,120.253,120.253,106.756,15541.4
407456,9,15,1,2,47.1817,0.00254616,0.359229,4.66939,69945728,132427176,45776,86667,1.0434,1.0434,120.88,120.88,116.551,16444.1
407456,10,15,1,2,51.3079,0.00255205,0.381326,4.31246,64481600,132427176,42200,86667,1.05678,1.05678,120.676,120.676,107.694,16092
407456,11,15,1,2,46.2298,0.00254654,0.362429,4.75662,71206328,132427176,46601,86667,1.03515,1.03515,120.795,120.795,118.669,16889.5
407456,12,15,1,2,44.536,0.00254527,0.368423,4.91368,73449432,132427176,48069,86667,1.05767,1.05767,120.641,120.641,122.346,17709.7
407456,13,15,1,2,44.3191,0.00254398,0.364836,4.93123,73736696,132427176,48257,86667,1.354,1.354,120.978,120.978,122.762,17605.9
407456,14,15,1,2,49.6267,0.00254621,0.369144,4.45639,66707896,132427176,43657,86667,1.02664,1.02664,120.779,120.779,111.157,16115.7
407456,15,15,1,2,50.5244,0.00254826,0.372063,4.38473,65519112,132427176,42879,86667,1.02383,1.02383,120.564,120.564,109.264,15953.7
407457,1,3,1,2,11.8698,0.000445569,0.542696,38.9118,583540144,662134352,381898,433334,1.00902,1.00902,120.981,120.981,170.161,207255
407457,2,3,1,2,14.0494,0.000460748,0.596994,37.9447,569108184,662134352,372453,433334,1.01299,1.01299,121,121,171.606,222352
407457,3,3,1,2,11.7826,0.000443719,0.535939,38.949,584117728,662134352,382276,433334,1.01982,1.01982,120.996,120.996,169.623,204876
407457,1,4,1,1,15.5428,0.000674749,0.543573,27.9858,419414608,496600000,274486,325000,1.02811,1.02811,120.922,120.922,185.208,149203
407457,2,4,1,1,16.844,0.000693407,0.713557,27.5401,412952696,496600000,270257,325000,1.03892,1.03892,120.996,120.996,187.398,192844
407457,3,4,1,1,17.4754,0.000689585,0.731984,27.3248,409817240,496600000,268205,325000,1.01611,1.01611,121,121,184.949,196322
407457,4,4,1,1,16.0311,0.000678777,0.639337,27.8006,416989672,496600000,272899,325000,1.00485,1.00485,120.999,120.999,185.237,174474
407457,1,3,1,3,12.0992,0.00044502,0.582212,38.8092,582021312,662134352,380904,433334,1.01406,1.01406,120.99,120.99,169.509,221767
407457,2,3,1,3,13.9283,0.000459186,0.665723,37.9973,569910384,662134352,372978,433334,1.01024,1.01024,121,121,171.266,248300
407457,3,3,1,3,11.4962,0.000442199,0.498629,39.0837,586013976,662134352,383517,433334,1.017,1.017,120.968,120.968,169.591,191233
407457,1,5,1,1,22.3268,0.000926358,0.833908,20.5833,308581128,397281528,201951,260001,1.02657,1.02657,120.961,120.961,187.078,168409
407457,2,5,1,1,21.9022,0.000940193,0.720991,20.6995,310268040,397281528,203055,260001,1.01256,1.01256,120.926,120.926,190.91,146401
407457,3,5,1,1,17.6065,0.000899828,0.657621,21.8255,327334272,397281528,214224,260001,1.01783,1.01783,121,121,192.764,140878
407457,4,5,1,1,20.5422,0.000931197,0.788675,21.0529,315671048,397281528,206591,260001,1.03414,1.03414,120.988,120.988,192.376,162933
407457,5,5,1,1,16.7057,0.000875391,0.601425,22.0737,330912848,397281528,216566,260001,1.03869,1.03869,120.969,120.969,189.579,130248
407457,1,4,1,2,16.1203,0.000684817,0.657461,27.774,416546552,496600000,272609,325000,1.01825,1.01825,121,121,186.687,179230
407457,2,4,1,2,16.1708,0.000685697,0.622956,27.7717,416295960,496600000,272445,325000,1.03209,1.03209,120.951,120.951,186.814,169721
407457,3,4,1,2,17.7062,0.000697876,0.817804,27.2493,408671240,496600000,267455,325000,1.01639,1.01639,120.996,120.996,186.65,218726
407457,4,4,1,2,17.2458,0.000695725,0.673119,27.4044,410957128,496600000,268951,325000,1.01318,1.01318,120.981,120.981,187.115,181036
407457,1,4,1,3,17.8178,0.000699791,0.659121,27.221,408116576,496600000,267092,325000,1.01821,1.01821,120.96,120.96,186.908,176046
407457,2,4,1,3,16.732,0.000689691,0.798371,27.5723,413508888,496600000,270621,325000,1.01586,1.01586,120.994,120.994,186.644,216056
407457,3,4,1,3,17.7151,0.000697725,0.688711,27.2453,408626928,496600000,267426,325000,1.01324,1.01324,120.998,120.998,186.589,184179
407457,4,4,1,3,16.2314,0.000683713,0.719845,27.7541,415994944,496600000,272248,325000,1.0914,1.0914,121,121,186.139,195976
