rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum
407457,1,5,1,2,0.00730766,0.000552738,0.00181157,26.4854,397252496,397281528,259982,260001,1.00856,1.00856,121,121,143.701,470.975
407457,2,5,1,2,0.00999996,0.000552252,0.00191682,26.4856,397241800,397281528,259975,260001,1.01183,1.01183,120.999,120.999,143.571,498.326
407457,3,5,1,2,0.0242307,0.000552416,0.00193355,26.4864,397185264,397281528,259938,260001,1.03334,1.03334,121,121,143.593,502.603
407457,4,5,1,2,0.0284614,0.000552197,0.0023359,26.4877,397168456,397281528,259927,260001,1.04364,1.04364,120.999,120.999,143.53,607.163
407457,5,5,1,2,0.0126923,0.000553595,0.00179434,26.4852,397231104,397281528,259968,260001,1.01272,1.01272,120.998,120.998,143.916,466.47
407457,1,6,1,1,1.37307,0.000926641,0.0533693,21.7778,326521376,331067176,213692,216667,1.03997,1.03997,120.986,120.986,198.015,11404.6
407457,2,6,1,1,1.36292,0.000926073,0.053638,21.7755,326554992,331067176,213714,216667,1.01868,1.01868,120.99,120.99,197.914,11463.2
407457,3,6,1,1,1.37307,0.000925366,0.0538817,21.7781,326521376,331067176,213692,216667,1.05292,1.05292,120.998,120.998,197.742,11514.1
407457,4,6,1,1,1.36431,0.000925838,0.0535953,21.7754,326550408,331067176,213711,216667,1.02951,1.02951,121,121,197.861,11453.9
407457,5,6,1,1,1.35646,0.000927047,0.0528425,21.7737,326576384,331067176,213728,216667,1.00463,1.00463,120.994,120.994,198.135,11293.9
407457,6,6,1,1,1.37354,0.000925281,0.0502169,21.7774,326519848,331067176,213691,216667,1.03458,1.03458,120.983,120.983,197.723,10730.9
407457,1,4,1,3,0.0123077,0.000281498,0.00201262,33.1068,496538880,496600000,324960,325000,1.01508,1.01508,121,121,91.4753,654.02
407457,2,4,1,3,0.0113846,0.00028234,0.00106757,33.1074,496543464,496600000,324963,325000,1.01629,1.01629,121,121,91.7499,346.92
407457,3,4,1,3,0.0135385,0.000281731,0.00107073,33.1081,496532768,496600000,324956,325000,1.02137,1.02137,121,121,91.5498,347.942
407457,4,4,1,3,0.0156923,0.000282466,0.000989298,33.1068,496522072,496600000,324949,325000,1.01869,1.01869,120.999,120.999,91.7868,321.472
407456,1,15,1,3,0.0242307,0.00120611,0.00233856,8.82834,132395088,132427176,86646,86667,1.02489,1.02489,120.998,120.998,104.504,202.627
407456,2,15,1,3,0.043846,0.00120503,0.00235981,8.82885,132369112,132427176,86629,86667,1.05697,1.05697,120.999,120.999,104.389,204.428
407456,3,15,1,3,0.0161538,0.00122285,0.00223856,8.82807,132405784,132427176,86653,86667,1.01272,1.01272,120.999,120.999,105.963,193.978
407456,4,15,1,3,0.0426921,0.00123355,0.00216955,8.82918,132370640,132427176,86630,86667,1.06012,1.06012,120.999,120.999,106.862,187.948
407456,5,15,1,3,0.0242307,0.00124077,0.00217529,8.8281,132395088,132427176,86646,86667,1.0215,1.0215,120.998,120.998,107.507,188.48
407456,6,15,1,3,0.0265384,0.00124956,0.00216472,8.82844,132392032,132427176,86644,86667,1.02919,1.02919,120.998,120.998,108.266,187.56
407456,7,15,1,3,0.0461537,0.00126635,0.00205896,8.82944,132366056,132427176,86627,86667,1.06652,1.06652,120.998,120.998,109.699,178.362
407456,8,15,1,3,0.0403845,0.00128751,0.00198236,8.82897,132373696,132427176,86632,86667,1.05461,1.05461,120.999,120.999,111.539,171.736
407456,9,15,1,3,0.050769,0.00129707,0.00196882,8.82955,132359944,132427176,86623,86667,1.07542,1.07542,121,121,112.355,170.545
407456,10,15,1,3,0.0334614,0.00131537,0.00194375,8.82891,132382864,132427176,86638,86667,1.04591,1.04591,121,121,113.96,168.403
407456,11,15,1,3,0.0265384,0.00131627,0.00206225,8.82895,132392032,132427176,86644,86667,1.0382,1.0382,121,121,114.046,178.682
407456,12,15,1,3,0.0149999,0.00131651,0.00212077,8.8283,132407312,132427176,86654,86667,1.01389,1.01389,120.998,120.998,114.079,183.773
407456,13,15,1,3,0.0207692,0.00130346,0.00215095,8.82808,132399672,132427176,86649,86667,1.01785,1.01785,120.998,120.998,112.942,186.377
407456,14,15,1,3,0.0496152,0.00131682,0.00215434,8.83009,132361472,132427176,86624,86667,1.08013,1.08013,120.999,120.999,114.067,186.617
407456,15,15,1,3,0.0403845,0.00131229,0.00234302,8.82842,132373696,132427176,86632,86667,1.04661,1.04661,120.999,120.999,113.685,202.98
407457,1,7,1,1,1.36769,0.00110954,0.055029,18.6663,279891400,283772520,183175,185715,1.02245,1.02245,120.978,120.978,203.239,10079.9
407457,2,7,1,1,1.38276,0.00110875,0.0524215,18.6687,279848616,283772520,183147,185715,1.06011,1.06011,120.982,120.982,203.063,9600.83
407457,3,7,1,1,1.3553,0.00110957,0.0526958,18.6651,279926544,283772520,183198,185715,1.0111,1.0111,120.99,120.99,203.27,9653.77
407457,4,7,1,1,1.36069,0.00110888,0.0525085,18.668,279911264,283772520,183188,185715,1.04006,1.04006,120.993,120.993,203.132,9618.92
407457,5,7,1,1,1.36284,0.00110831,0.0523585,18.6674,279905152,283772520,183184,185715,1.03148,1.03148,120.986,120.986,203.023,9591.23
407457,6,7,1,1,1.36069,0.00110955,0.0513071,18.6682,279911264,283772520,183188,185715,1.04545,1.04545,120.997,120.997,203.255,9398.85
407457,7,7,1,1,1.36715,0.00110959,0.0538521,18.6674,279892928,283772520,183176,185715,1.05085,1.05085,121,121,203.248,9864.41
407457,1,6,1,2,0.0876922,0.000690519,0.00628561,22.0541,330776856,331067176,216477,216667,1.01254,1.01254,121,121,149.481,1360.69
407457,2,6,1,2,0.0973845,0.000692949,0.00615954,22.0578,330744768,331067176,216456,216667,1.04347,1.04347,120.999,120.999,149.992,1333.27
407457,3,6,1,2,0.0899999,0.00068451,0.00989518,22.0533,330769216,331067176,216472,216667,1.00954,1.00954,120.999,120.999,148.177,2142.03
407457,4,6,1,2,0.0913845,0.000690371,0.00630421,22.0552,330764632,331067176,216469,216667,1.02205,1.02205,120.999,120.999,149.443,1364.67
407457,5,6,1,2,0.0913845,0.000692244,0.00618424,22.0544,330764632,331067176,216469,216667,1.01722,1.01722,120.999,120.999,149.849,1338.7
407457,6,6,1,2,0.0932306,0.00069133,0.00620365,22.0561,330758520,331067176,216465,216667,1.03012,1.03012,121,121,149.648,1342.87
407457,1,5,1,3,0.0234614,0.000363739,0.00233012,26.482,397188320,397281528,259940,260001,1.01223,1.01223,121,121,94.5499,605.69
407457,2,5,1,3,0.0299999,0.000362119,0.00293852,26.4837,397162344,397281528,259923,260001,1.02791,1.02791,121,121,94.1227,763.789
407457,3,5,1,3,0.0284614,0.000363362,0.0029281,26.482,397168456,397281528,259927,260001,1.01832,1.01832,121,121,94.4474,761.093
407457,4,5,1,3,0.0215384,0.000364677,0.00208025,26.4826,397195960,397281528,259945,260001,1.01272,1.01272,121,121,94.7955,540.751
407457,5,5,1,3,0.0265384,0.000364195,0.0020823,26.4829,397176096,397281528,259932,260001,1.0204,1.0204,121,121,94.6657,541.257
407457,1,8,1,1,1.37292,0.00129038,0.0538343,16.3355,244891032,248300000,160269,162500,1.06026,1.06026,120.991,120.991,206.806,8627.98
407457,2,8,1,1,1.35323,0.00129201,0.0549518,16.3335,244939928,248300000,160301,162500,1.02966,1.02966,120.999,120.999,207.109,8808.83
407457,3,8,1,1,1.36677,0.00129185,0.0534795,16.3317,244906312,248300000,160279,162500,1.00993,1.00993,120.976,120.976,207.055,8571.65
407457,4,8,1,1,1.392,0.00129237,0.048753,16.3329,244843664,248300000,160238,162500,1.07327,1.07327,121,121,207.086,7812.09
407457,5,8,1,1,1.37292,0.00129215,0.052259,16.3352,244891032,248300000,160269,162500,1.05471,1.05471,120.988,120.988,207.09,8375.5
407457,6,8,1,1,1.37292,0.00129178,0.0533846,16.3347,244891032,248300000,160269,162500,1.04374,1.04374,120.98,120.98,207.031,8555.9
407457,7,8,1,1,1.35815,0.00129217,0.0549231,16.3324,244927704,248300000,160293,162500,1.02368,1.02368,120.995,120.995,207.125,8803.79
407457,8,8,1,1,1.37292,0.00129214,0.0522596,16.335,244891032,248300000,160269,162500,1.04913,1.04913,120.984,120.984,207.088,8375.59
407457,1,7,1,2,0.0134615,0.00082597,0.00255715,18.9171,283734320,283772520,185690,185715,1.00856,1.00856,120.999,120.999,153.374,474.837
407457,2,7,1,2,0.0193845,0.000827898,0.00245131,18.9183,283717512,283772520,185679,185715,1.02234,1.02234,120.998,120.998,153.722,455.156
407457,3,7,1,2,0.0161538,0.00082775,0.00247984,18.9172,283726680,283772520,185685,185715,1.01149,1.01149,120.998,120.998,153.7,460.469
407457,4,7,1,2,0.0209999,0.000829118,0.00242573,18.9192,283712928,283772520,185676,185715,1.03164,1.03164,121,121,153.947,450.399
407457,5,7,1,2,0.0188461,0.000825483,0.00305932,18.9173,283719040,283772520,185680,185715,1.01593,1.01593,120.999,120.999,153.275,568.054
407457,6,7,1,2,0.0290768,0.000829165,0.00242291,18.92,283690008,283772520,185661,185715,1.04387,1.04387,120.998,120.998,153.943,449.84
407457,7,7,1,2,0.0279999,0.000827404,0.00246812,18.9204,283693064,283772520,185663,185715,1.04717,1.04717,121,121,153.617,458.239
407457,1,6,1,3,0.0124615,0.000452365,0.000843845,22.0732,331025920,331067176,216640,216667,1.02562,1.02562,121,121,97.9999,182.811
407457,2,6,1,3,0.00507692,0.000451571,0.00101961,22.0724,331050368,331067176,216656,216667,1.0129,1.0129,121,121,97.8351,220.904
407457,3,6,1,3,0.00138461,0.000453001,0.000891333,22.0725,331062592,331067176,216664,216667,1.00852,1.00852,120.999,120.999,98.1485,193.12
407457,4,6,1,3,0.0133846,0.000455216,0.000843617,22.0747,331022864,331067176,216638,216667,1.0355,1.0355,121,121,98.6166,182.76
407457,5,6,1,3,0.00923076,0.000455259,0.000888685,22.0725,331036616,331067176,216647,216667,1.01742,1.01742,120.999,120.999,98.63,192.531
407457,6,6,1,3,0.0073846,0.000456148,0.000887745,22.0728,331042728,331067176,216651,216667,1.0175,1.0175,121,121,98.8245,192.331
407457,1,8,1,2,0.0116923,0.000963404,0.00194589,16.5554,248270968,248300000,162481,162500,1.02903,1.02903,121,121,156.534,316.17
407457,2,8,1,2,0.00553846,0.000963651,0.00193235,16.5541,248286248,248300000,162491,162500,1.01114,1.01114,120.999,120.999,156.584,313.989
407457,3,8,1,2,0.00615385,0.000963916,0.00194025,16.5543,248284720,248300000,162490,162500,1.01287,1.01287,120.999,120.999,156.626,315.272
407457,4,8,1,2,0.0184615,0.000965191,0.00192594,16.5565,248254160,248300000,162470,162500,1.04302,1.04302,120.998,120.998,156.814,312.908
407457,5,8,1,2,0.0135385,0.000965473,0.0019211,16.5555,248266384,248300000,162478,162500,1.03131,1.03131,120.999,120.999,156.867,312.136
407457,6,8,1,2,0.0104615,0.000964785,0.00194383,16.5547,248274024,248300000,162483,162500,1.02075,1.02075,120.998,120.998,156.76,315.84
407457,7,8,1,2,0.0153846,0.000964893,0.00194525,16.5564,248261800,248300000,162475,162500,1.04055,1.04055,121,121,156.77,316.054
407457,8,8,1,2,0.0215385,0.000965094,0.00195177,16.5575,248246520,248300000,162465,162500,1.05608,1.05608,121,121,156.793,317.095
407457,1,9,1,1,1.36523,0.00147478,0.0541842,14.5197,217698744,220711960,142473,144445,1.04929,1.04929,120.996,120.996,210.114,7719.78
407457,2,9,1,1,1.39223,0.00147275,0.0517705,14.5202,217639152,220711960,142434,144445,1.06402,1.06402,120.974,120.974,209.768,7373.88
407457,3,9,1,1,1.35761,0.00147427,0.0552173,14.5171,217715552,220711960,142484,144445,1.0154,1.0154,120.992,120.992,210.058,7867.58
407457,4,9,1,1,1.36384,0.00147316,0.0519699,14.5169,217701800,220711960,142475,144445,1.00985,1.00985,120.981,120.981,209.886,7404.41
407457,5,9,1,1,1.39223,0.00147283,0.0520223,14.5204,217639152,220711960,142434,144445,1.06943,1.06943,120.977,120.977,209.779,7409.75
407457,6,9,1,1,1.36453,0.00147284,0.0521218,14.52,217700272,220711960,142474,144445,1.05473,1.05473,121,121,209.84,7426
407457,7,9,1,1,1.3673,0.00147477,0.0530864,14.5193,217694160,220711960,142470,144445,1.0409,1.0409,120.989,120.989,210.109,7563.22
407457,8,9,1,1,1.37699,0.00147398,0.0514255,14.5181,217672768,220711960,142456,144445,1.02401,1.02401,120.97,120.97,209.976,7325.88
407457,9,9,1,1,1.39223,0.00147486,0.0547628,14.5206,217639152,220711960,142434,144445,1.07872,1.07872,120.985,120.985,210.069,7800.08
