rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,dataRate,scenario,switchAuxPhy
407456,1,1,23,1,22.2659,6.0389e-05,1.04093,83.1922,1308232344,1682959064,856173,1101413,1.02447,1.02447,121,121,51.7034,891215,107,A,0
407456,1,1,27,1,23.4377,0.000115314,1.07724,81.9382,1288511976,1682959064,843267,1101413,1.02447,1.02447,121,121,97.2407,908399,107,A,0
407456,1,1,29,1,31.076,0.000141691,1.2465,73.7635,1159962864,1682959064,759138,1101413,1.02447,1.02447,121,121,107.563,946264,107,A,0
407456,1,1,31,1,33.5121,0.000201151,1.27892,71.1585,1118963568,1682959064,732306,1101413,1.02447,1.02447,120.996,120.996,147.304,936563,107,A,0
407457,1,1,23,1,22.2054,5.9946e-05,1.03821,83.2539,1309251520,1682959064,856840,1101413,1.02001,1.02001,121,121,51.3641,889579,107,A,0
407457,1,1,25,1,22.2545,6.42294e-05,1.04067,83.2014,1308424872,1682959064,856299,1101413,1.02001,1.02001,121,121,54.9995,891122,107,A,0
407457,1,1,27,1,23.3352,0.000114737,1.07992,82.0448,1290237088,1682959064,844396,1101413,1.02001,1.02001,121,121,96.8831,911881,107,A,0
407457,1,1,29,1,31.0856,0.000154221,1.23867,73.7521,1159800896,1682959064,759032,1101413,1.02001,1.02001,120.997,120.997,117.059,940188,107,A,0
407457,1,1,31,1,33.1582,0.000200564,1.27185,71.5424,1124919712,1682959064,736204,1101413,1.03292,1.03292,120.996,120.996,147.655,936343,107,A,0
407458,1,1,23,1,22.4715,6.09964e-05,1.04399,82.9617,1304772952,1682959064,853909,1101413,1.00927,1.00927,121,121,52.0853,891476,107,A,0
407458,1,1,25,1,22.4904,6.46119e-05,1.04721,82.9415,1304455128,1682959064,853701,1101413,1.00927,1.00927,121,121,55.1592,894006,107,A,0
407458,1,1,27,1,23.4591,0.000114732,1.08956,81.9048,1288151368,1682959064,843031,1101413,1.00927,1.00927,121,121,96.7223,918532,107,A,0
407458,1,1,29,1,31.172,0.000157566,1.23728,73.6528,1158346240,1682959064,758080,1101413,1.00927,1.00927,120.998,120.998,119.448,937956,107,A,0
407458,1,1,31,1,33.0828,0.000199914,1.27093,71.6077,1126189480,1682959064,737035,1101413,1.00927,1.00927,120.998,120.998,147.343,936718,107,A,0
407456,1,1,23,2,38.2596,0.000141547,1.33291,66.0659,1039065976,1682959064,680017,1101413,1.00693,1.00693,121,121,96.2542,906401,107,B,0
