rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario
407472,1,1,17,2,24.8313,0.000201508,1.12911,80.4437,1265058704,1682959064,827918,1101413,1.00927,1.00927,120.989,120.989,166.832,934809,ns3::ThompsonSamplingWifiManager,D
407472,2,1,17,2,20.2876,0.000178691,1.00983,85.302,1341527464,1682959064,877963,1101413,1.01091,1.01091,120.997,120.997,156.884,886593,ns3::ThompsonSamplingWifiManager,D
407472,1,1,17,3,31.1135,0.000218818,1.24231,73.7246,1159331800,1682959064,758725,1101413,1.02335,1.02335,120.997,120.997,166.022,942575,ns3::ThompsonSamplingWifiManager,E
407472,2,1,17,3,20.5127,0.000191149,1.01202,85.0611,1337739552,1682959064,875484,1101413,1.01393,1.01393,121,121,167.348,886005,ns3::ThompsonSamplingWifiManager,E
407472,1,1,21,1,64.1849,0.000385338,1.85715,38.3284,602753216,1682959064,394472,1101413,1.00493,1.00493,120.985,120.985,152.005,732592,ns3::ThompsonSamplingWifiManager,A
407472,2,1,21,1,63.2748,0.000369991,1.82887,39.316,618069888,1682959064,404496,1101413,1.06142,1.06142,121,121,149.659,739772,ns3::ThompsonSamplingWifiManager,A
407472,1,1,19,2,34.9015,0.000235185,1.29094,69.6611,1095580584,1682959064,717003,1101413,1.01012,1.01012,121,121,168.628,925606,ns3::ThompsonSamplingWifiManager,C
407472,2,1,19,2,25.1741,0.000119857,1.13879,80.0704,1259288976,1682959064,824142,1101413,1.01037,1.01037,121,121,98.7788,938521,ns3::ThompsonSamplingWifiManager,C
407472,1,1,19,2,32.3162,0.000222825,1.2555,72.4319,1139090384,1682959064,745478,1101413,1.01582,1.01582,120.998,120.998,166.111,935946,ns3::ThompsonSamplingWifiManager,D
407472,2,1,19,2,23.6774,6.58555e-05,1.09557,81.6717,1284478056,1682959064,840627,1101413,1.00995,1.00995,121,121,55.3598,920964,ns3::ThompsonSamplingWifiManager,D
407472,1,1,19,3,38.962,0.000205341,1.34153,65.3283,1027243840,1682959064,672280,1101413,1.02883,1.02883,120.996,120.996,138.046,901885,ns3::ThompsonSamplingWifiManager,E
407472,2,1,19,3,25.5867,0.00012222,1.1477,79.6316,1252345744,1682959064,819598,1101413,1.01444,1.01444,121,121,100.171,940656,ns3::ThompsonSamplingWifiManager,E
407472,1,1,23,1,64.2326,0.000386364,1.85878,38.2729,601951016,1682959064,393947,1101413,1.00493,1.00493,120.999,120.999,152.207,732259,ns3::ThompsonSamplingWifiManager,A
407472,2,1,23,1,63.2432,0.000369524,1.82784,39.3555,618601632,1682959064,404844,1101413,1.06142,1.06142,120.983,120.983,149.599,739988,ns3::ThompsonSamplingWifiManager,A
407472,1,1,21,2,42.8671,0.000163468,1.39473,61.1372,961523032,1682959064,629269,1101413,1.01012,1.01012,121,121,102.865,877658,ns3::ThompsonSamplingWifiManager,C
407472,2,1,21,2,25.3163,0.000121527,1.14302,79.9184,1256896128,1682959064,822576,1101413,1.01051,1.01051,121,121,99.9648,940224,ns3::ThompsonSamplingWifiManager,C
407472,1,1,21,2,40.4203,0.000145121,1.36131,63.7584,1002702632,1682959064,656219,1101413,1.01562,1.01562,121,121,95.2312,893316,ns3::ThompsonSamplingWifiManager,D
407472,2,1,21,2,23.9127,6.66446e-05,1.10589,81.4203,1280517480,1682959064,838035,1101413,1.01048,1.01048,121,121,55.8504,926778,ns3::ThompsonSamplingWifiManager,D
407472,1,1,25,1,64.0066,0.000385134,1.85323,38.5144,605754208,1682959064,396436,1101413,1.00493,1.00493,121,121,152.68,734686,ns3::ThompsonSamplingWifiManager,A
407472,2,1,25,1,63.7416,0.00038108,1.84209,38.8189,610214440,1682959064,399355,1101413,1.06142,1.06142,120.992,120.992,152.186,735649,ns3::ThompsonSamplingWifiManager,A
407472,1,1,23,2,43.0383,0.000167142,1.3931,60.9556,958642752,1682959064,627384,1101413,1.01324,1.01324,121,121,104.862,874011,ns3::ThompsonSamplingWifiManager,C
407472,2,1,23,2,25.3814,0.000122411,1.13866,79.8505,1255800552,1682959064,821859,1101413,1.01051,1.01051,120.997,120.997,100.605,935822,ns3::ThompsonSamplingWifiManager,C
407472,1,1,23,2,40.6138,0.000148855,1.36262,63.5494,999444936,1682959064,654087,1101413,1.01196,1.01196,121,121,97.3641,891271,ns3::ThompsonSamplingWifiManager,D
407472,2,1,23,2,24.0678,6.71476e-05,1.10922,81.2683,1277907656,1682959064,836327,1101413,1.03113,1.03113,121,121,56.1573,927673,ns3::ThompsonSamplingWifiManager,D
407472,1,1,27,1,64.585,0.000434462,1.87383,37.8965,596019320,1682959064,390065,1101413,1.00493,1.00493,120.997,120.997,169.468,730915,ns3::ThompsonSamplingWifiManager,A
407472,2,1,27,1,63.8466,0.000423633,1.84902,38.7038,608446544,1682959064,398198,1101413,1.06142,1.06142,121,121,168.689,736276,ns3::ThompsonSamplingWifiManager,A
